MONTH,PSCC2022,COMMODITY_DESCRIPTION,UNIT,COUNTRY CODE,COUNTRY OF DESTINATION,GROSS KILO (in kg),QUANTITY (various),FREE_ON_BOARD,INSURANCE (in USD),FREIGHT (in USD)
02,0803909001,- Other :  |  - - Other  |  Cavendish banana ,Gross kg,720,SINGAPORE,"3,491,845","3,491,845","1,394,550",0,0
02,0803909001,- Other :  |  - - Other  |  Cavendish banana ,Gross kg,836,"UNITED ARAB EMIRATES, N.E.S.","4,449,944","4,449,944","1,742,213",0,0
02,0803909001,- Other :  |  - - Other  |  Cavendish banana ,Gross kg,840,OMAN,"1,906,444","1,906,444","669,231",0,0
02,0803909001,- Other :  |  - - Other  |  Cavendish banana ,Gross kg,844,QATAR,"2,945,720","2,945,720","975,439",0,0
02,0803909001,- Other :  |  - - Other  |  Cavendish banana ,Gross kg,868,GUAM,"229,680","229,680","95,780",0,0
02,0804300001,- Pineapples  |  Fresh,Gross kg,164,PEOPLE'S REPUBLIC OF CHINA,"7,918,809","7,918,809","4,383,035",0,0
02,0804300001,- Pineapples  |  Fresh,Gross kg,168,TAIWAN (REP. OF CHINA),"141,548","141,548","99,494",0,0
02,0804300001,- Pineapples  |  Fresh,Gross kg,364,"HONG KONG, CHINA","1,196,018","1,196,018","458,891",0,0
02,0804300001,- Pineapples  |  Fresh,Gross kg,384,"IRAN, ISLAMIC REP. OF","2,035,950","2,035,950","1,304,778",0,0
02,0804300001,- Pineapples  |  Fresh,Gross kg,412,JAPAN,"18,347,581","18,347,581","9,152,125",0,0
02,0804300001,- Pineapples  |  Fresh,Gross kg,440,REPUBLIC OF KOREA,"7,161,651","7,161,651","3,697,836",0,0
02,0804300001,- Pineapples  |  Fresh,Gross kg,444,KUWAIT,"203,175","203,175","76,989",0,0
02,0804300001,- Pineapples  |  Fresh,Gross kg,452,LEBANON,"131,883","131,883","71,492",0,0
02,0804300001,- Pineapples  |  Fresh,Gross kg,576,NETHERLANDS,"25,360","25,360","8,349",0,0
02,0804300001,- Pineapples  |  Fresh,Gross kg,592,NEW ZEALAND,"114,075","114,075","66,671",0,0
02,0804300001,- Pineapples  |  Fresh,Gross kg,704,SAUDI ARABIA,"905,758","905,758","441,772",0,0
02,0804300001,- Pineapples  |  Fresh,Gross kg,720,SINGAPORE,"418,623","418,623","288,568",0,0
02,0804300001,- Pineapples  |  Fresh,Gross kg,808,TURKEY,"83,200","83,200","28,754",0,0
02,0804300001,- Pineapples  |  Fresh,Gross kg,820,RUSSIAN FEDERATION,"65,921","65,921","40,677",0,0
02,0804300001,- Pineapples  |  Fresh,Gross kg,836,"UNITED ARAB EMIRATES, N.E.S.","5,505,540","5,505,540","2,657,827",0,0
02,0804300001,- Pineapples  |  Fresh,Gross kg,840,OMAN,"60,000","60,000","32,842",0,0
02,0804300001,- Pineapples  |  Fresh,Gross kg,844,QATAR,421,421,146,0,0
02,0804300002,- Pineapples  |  Dried,Gross kg,412,JAPAN,126,120,891,0,0
02,0804300002,- Pineapples  |  Dried,Gross kg,856,UK OF GREAT BRITAIN AND N. IRELAND,"3,600","3,420","34,890",0,0
02,0804300002,- Pineapples  |  Dried,Gross kg,868,GUAM,"5,369","5,101","44,988",0,0
02,0804400000,- Avocados,Gross kg,052,BAHRAIN,22,22,60,0,0
02,0804400000,- Avocados,Gross kg,704,SAUDI ARABIA,173,173,151,0,0
02,0804400000,- Avocados,Gross kg,844,QATAR,266,266,198,0,0
02,0804501001,"- Guavas, mangoes and mangosteens :  |  - - Guavas  |  Fresh",Gross kg,844,QATAR,96,96,33,0,0
02,0804502001,"- Guavas, mangoes and mangosteens :  |  - - Mangoes   |  Fresh",Gross kg,052,BAHRAIN,219,219,901,0,0
02,0804502001,"- Guavas, mangoes and mangosteens :  |  - - Mangoes   |  Fresh",Gross kg,128,CANADA,800,800,"1,500",0,0
02,0804502001,"- Guavas, mangoes and mangosteens :  |  - - Mangoes   |  Fresh",Gross kg,364,"HONG KONG, CHINA","517,391","517,391","681,523",0,0
02,0804502001,"- Guavas, mangoes and mangosteens :  |  - - Mangoes   |  Fresh",Gross kg,440,REPUBLIC OF KOREA,"104,727","104,727","224,813",0,0
02,0804502001,"- Guavas, mangoes and mangosteens :  |  - - Mangoes   |  Fresh",Gross kg,500,MALAYSIA,"22,080","22,080","10,657",0,0
02,0804502001,"- Guavas, mangoes and mangosteens :  |  - - Mangoes   |  Fresh",Gross kg,704,SAUDI ARABIA,794,794,"2,532",0,0
02,0804502001,"- Guavas, mangoes and mangosteens :  |  - - Mangoes   |  Fresh",Gross kg,720,SINGAPORE,"2,650","2,650","4,274",0,0
02,0804502001,"- Guavas, mangoes and mangosteens :  |  - - Mangoes   |  Fresh",Gross kg,764,SWEDEN,"2,960","2,960","2,369",0,0
02,0804502001,"- Guavas, mangoes and mangosteens :  |  - - Mangoes   |  Fresh",Gross kg,768,SWITZERLAND,125,125,300,0,0
02,0804502001,"- Guavas, mangoes and mangosteens :  |  - - Mangoes   |  Fresh",Gross kg,836,"UNITED ARAB EMIRATES, N.E.S.",900,900,"1,700",0,0
02,0804502001,"- Guavas, mangoes and mangosteens :  |  - - Mangoes   |  Fresh",Gross kg,844,QATAR,"9,374","9,374","17,527",0,0
02,0804502002,"- Guavas, mangoes and mangosteens :  |  - - Mangoes   |  Dried",Gross kg,164,PEOPLE'S REPUBLIC OF CHINA,"16,020","12,221","134,024",0,0
02,0804502002,"- Guavas, mangoes and mangosteens :  |  - - Mangoes   |  Dried",Gross kg,364,"HONG KONG, CHINA","10,684","8,800","112,000",0,0
02,0804502002,"- Guavas, mangoes and mangosteens :  |  - - Mangoes   |  Dried",Gross kg,412,JAPAN,"24,976","22,400","185,510",0,0
02,0804502002,"- Guavas, mangoes and mangosteens :  |  - - Mangoes   |  Dried",Gross kg,440,REPUBLIC OF KOREA,"6,636","6,304","79,200",0,0
02,0804502002,"- Guavas, mangoes and mangosteens :  |  - - Mangoes   |  Dried",Gross kg,720,SINGAPORE,"12,650","12,600","13,500",0,0
02,0804502002,"- Guavas, mangoes and mangosteens :  |  - - Mangoes   |  Dried",Gross kg,780,THAILAND,"17,724","16,800","70,987",0,0
02,0804502002,"- Guavas, mangoes and mangosteens :  |  - - Mangoes   |  Dried",Gross kg,856,UK OF GREAT BRITAIN AND N. IRELAND,"9,000","7,830","112,200",0,0
02,0804502002,"- Guavas, mangoes and mangosteens :  |  - - Mangoes   |  Dried",Gross kg,860,UNITED STATES OF AMERICA,"324,404","299,880","2,181,143",0,0
02,0804502002,"- Guavas, mangoes and mangosteens :  |  - - Mangoes   |  Dried",Gross kg,868,GUAM,"5,600","4,900","30,975",0,0
02,0804503001,"- Guavas, mangoes and mangosteens :  |  - - Mangosteens  |  Fresh",Gross kg,844,QATAR,672,672,"1,829",0,0
02,0805290001,"- Mandarins (including tangerines and satsumas); clementines, wilkings and similar citrus hybrids :  |  - - Other  |  Calamansi, fresh",Gross kg,052,BAHRAIN,55,55,117,0,0
02,0805290001,"- Mandarins (including tangerines and satsumas); clementines, wilkings and similar citrus hybrids :  |  - - Other  |  Calamansi, fresh",Gross kg,364,"HONG KONG, CHINA",621,621,355,0,0
02,0805290001,"- Mandarins (including tangerines and satsumas); clementines, wilkings and similar citrus hybrids :  |  - - Other  |  Calamansi, fresh",Gross kg,704,SAUDI ARABIA,279,279,471,0,0
02,0805290001,"- Mandarins (including tangerines and satsumas); clementines, wilkings and similar citrus hybrids :  |  - - Other  |  Calamansi, fresh",Gross kg,836,"UNITED ARAB EMIRATES, N.E.S.","2,132","2,132","3,264",0,0
02,0805290001,"- Mandarins (including tangerines and satsumas); clementines, wilkings and similar citrus hybrids :  |  - - Other  |  Calamansi, fresh",Gross kg,844,QATAR,"1,233","1,233",930,0,0
02,0805400003,"- Grapefruit, including pomelos  |  Pomelos",Gross kg,844,QATAR,"1,245","1,245","1,541",0,0
02,0807190000,- Melons (including watermelons) :  |  - - Other,Gross kg,364,"HONG KONG, CHINA","10,400","10,400","12,000",0,0
02,0807200000,- Papaws (papayas),Gross kg,052,BAHRAIN,66,66,206,0,0
02,0807200000,- Papaws (papayas),Gross kg,164,PEOPLE'S REPUBLIC OF CHINA,"202,796","202,796","156,390",0,0
02,0807200000,- Papaws (papayas),Gross kg,364,"HONG KONG, CHINA","79,854","79,854","54,025",0,0
02,0807200000,- Papaws (papayas),Gross kg,412,JAPAN,"244,876","244,876","233,365",0,0
02,0807200000,- Papaws (papayas),Gross kg,440,REPUBLIC OF KOREA,"37,388","37,388","41,884",0,0
02,0807200000,- Papaws (papayas),Gross kg,592,NEW ZEALAND,"44,916","44,916","43,794",0,0
02,0807200000,- Papaws (papayas),Gross kg,704,SAUDI ARABIA,99,99,315,0,0
02,0807200000,- Papaws (papayas),Gross kg,720,SINGAPORE,"48,585","48,585","44,768",0,0
02,0807200000,- Papaws (papayas),Gross kg,820,RUSSIAN FEDERATION,"3,600","3,600","3,354",0,0
02,0807200000,- Papaws (papayas),Gross kg,844,QATAR,326,326,80,0,0
02,0810903000,- Other :  |  - - Rambutan,Gross kg,844,QATAR,679,679,744,0,0
02,0810904000,- Other :  |  - - Langsat (lanzones),Gross kg,704,SAUDI ARABIA,80,80,248,0,0
02,0810904000,- Other :  |  - - Langsat (lanzones),Gross kg,844,QATAR,"2,574","2,574","3,476",0,0
02,0810905000,- Other :  |  - - Jackfruit (including Cempedak and Nangka),Gross kg,052,BAHRAIN,22,22,34,0,0
02,0810905000,- Other :  |  - - Jackfruit (including Cempedak and Nangka),Gross kg,364,"HONG KONG, CHINA",400,400,600,0,0
02,0810905000,- Other :  |  - - Jackfruit (including Cempedak and Nangka),Gross kg,704,SAUDI ARABIA,28,28,34,0,0
02,0810905000,- Other :  |  - - Jackfruit (including Cempedak and Nangka),Gross kg,836,"UNITED ARAB EMIRATES, N.E.S.",106,106,32,0,0
02,0810905000,- Other :  |  - - Jackfruit (including Cempedak and Nangka),Gross kg,844,QATAR,72,72,182,0,0
02,0810906000,- Other :  |  - - Tamarinds,Gross kg,704,SAUDI ARABIA,46,46,77,0,0
02,0810909200,- Other :  |  - - Other :  |  - - - Dragon fruit,Gross kg,052,BAHRAIN,11,11,38,0,0
02,0810909300,- Other :  |  - - Other :  |  - - - Sapodilla (ciku fruit or chico),Gross kg,052,BAHRAIN,22,22,45,0,0
02,0810909401,"- - - Pomegranate (Punica spp.), soursop or sweetsops (Annona spp.), bell fruit (Syzygium spp., Eugenia spp.),marian plum (Bouea spp.), passion fruit (Passiflora spp.),cottonfruit (Sandoricum spp.), jujube (Ziziphus spp.) and tampoi or rambai (Baccaurea spp.)  |  Cottonfruit or Santol (Sandoricum spp.)",Gross kg,844,QATAR,239,239,238,0,0
02,0810909909,- Other :  |  - - Other :  |  - - - Other  |  Other,Gross kg,052,BAHRAIN,242,242,998,0,0
02,0810909909,- Other :  |  - - Other :  |  - - - Other  |  Other,Gross kg,704,SAUDI ARABIA,488,488,756,0,0
02,0810909909,- Other :  |  - - Other :  |  - - - Other  |  Other,Gross kg,836,"UNITED ARAB EMIRATES, N.E.S.",21,21,40,0,0
02,0810909909,- Other :  |  - - Other :  |  - - - Other  |  Other,Gross kg,844,QATAR,950,950,"1,080",0,0
02,0811900001,- Other  |  Mango,Gross kg,364,"HONG KONG, CHINA","14,070","13,174","42,881",0,0
02,0811900001,- Other  |  Mango,Gross kg,412,JAPAN,"34,778","32,965","176,205",0,0
02,0811900001,- Other  |  Mango,Gross kg,440,REPUBLIC OF KOREA,"16,148","15,180","23,166",0,0
02,0811900009,- Other  |  Other,Gross kg,036,AUSTRALIA,"80,718","73,128","150,864",0,0
02,0811900009,- Other  |  Other,Gross kg,128,CANADA,"65,338","57,533","131,926",0,0
02,0811900009,- Other  |  Other,Gross kg,412,JAPAN,"2,108","1,998","8,466",0,0
02,0811900009,- Other  |  Other,Gross kg,440,REPUBLIC OF KOREA,"17,556","15,680","19,600",0,0
02,0811900009,- Other  |  Other,Gross kg,576,NETHERLANDS,"10,237","9,033","26,303",0,0
02,0811900009,- Other  |  Other,Gross kg,720,SINGAPORE,"4,475","3,994","13,667",0,0
02,0811900009,- Other  |  Other,Gross kg,836,"UNITED ARAB EMIRATES, N.E.S.","13,737","12,218","30,625",0,0
02,0811900009,- Other  |  Other,Gross kg,860,UNITED STATES OF AMERICA,"146,390","130,963","264,497",0,0
02,0901211001,"- Coffee, roasted :  |  - - Not decaffeinated :  |  - - - Unground :  |  - - - - A. In-Quota",Gross kg,626,"PALAU, REP. OF",210,200,"3,150",0,0
02,0901212002,"- Coffee, roasted :  |  - - Not decaffeinated :  |  - - - Ground :  |  - - - - B. Out-Quota",Gross kg,364,"HONG KONG, CHINA",110,100,"1,100",0,0
02,0902409000,- Other black tea (fermented) and other partly fermented tea :  |  - - Other,Gross kg,128,CANADA,35,33,200,0,0
02,0904121001,- Pepper :  |  - - Crushed or ground :  |  - - - White   |  In bulk containers,Gross kg,780,THAILAND,"5,051","5,000","92,250",0,0
02,0904122002,- Pepper :  |  - - Crushed or ground :  |  - - - Black  |  In retail containers,Gross kg,780,THAILAND,"43,178","41,713","500,357",0,0
02,0904221002,- Fruits of the genus Capsicum or of the genus Pimenta :  |  - - Crushed or ground :  |  - - - Chillies (Fruits of the genus Capsicum)  |  In retail containers,Gross kg,780,THAILAND,"21,132","20,600","121,112",0,0
02,0909611002,"- Seeds of anise, badian, caraway or fennel; juniper berries :  |  - - Neither crushed nor ground :  |  - - - Of anise  |  In retail containers",Gross kg,704,SAUDI ARABIA,5,5,50,0,0
02,0910300000,- Turmeric (curcuma),Gross kg,844,QATAR,6,6,113,0,0
02,0910991001,- Other spices :  |  - - Other :  |  - - - Thyme; bay leaves   |  In bulk containers,Gross kg,626,"PALAU, REP. OF",6,6,75,0,0
02,0910991002,- Other spices :  |  - - Other :  |  - - - Thyme; bay leaves   |  In retail containers,Gross kg,412,JAPAN,21,20,80,0,0
02,0910991002,- Other spices :  |  - - Other :  |  - - - Thyme; bay leaves   |  In retail containers,Gross kg,704,SAUDI ARABIA,20,19,52,0,0
02,0910999002,- Other spices :  |  - - Other :  |  - - - Other  |  In retail containers,Gross kg,364,"HONG KONG, CHINA",29,29,466,0,0
02,1005100000,- Seed,Gross kg,116,"MYANMAR, UNION OF (BURMA)","45,205","44,639","66,059",0,0
02,1006303001,"- Semi-milled or wholly milled rice, whether or not polished or glazed :  |  - - Glutinous rice :  |  - - - A. In-Quota",Gross kg,364,"HONG KONG, CHINA",40,38,68,0,0
02,1006303001,"- Semi-milled or wholly milled rice, whether or not polished or glazed :  |  - - Glutinous rice :  |  - - - A. In-Quota",Gross kg,836,"UNITED ARAB EMIRATES, N.E.S.","15,975","15,830","18,533",0,0
02,1006303001,"- Semi-milled or wholly milled rice, whether or not polished or glazed :  |  - - Glutinous rice :  |  - - - A. In-Quota",Gross kg,844,QATAR,"13,468","13,324","18,574",0,0
02,1101001109,- Wheat flour :  |  - - Fortified  |  Other,Gross kg,364,"HONG KONG, CHINA","250,223","248,243","102,286",0,0
02,1101001109,- Wheat flour :  |  - - Fortified  |  Other,Gross kg,780,THAILAND,"1,409,754","1,405,100","587,017",0,0
02,1101001109,- Wheat flour :  |  - - Fortified  |  Other,Gross kg,892,VIETNAM,"1,038,861","1,019,848","405,752",0,0
02,1102909000,- Other :  |  - - Other,Gross kg,128,CANADA,"2,556","2,556","5,655",0,0
02,1102909000,- Other :  |  - - Other,Gross kg,444,KUWAIT,272,272,680,0,0
02,1102909000,- Other :  |  - - Other,Gross kg,836,"UNITED ARAB EMIRATES, N.E.S.","30,360","30,360","61,301",0,0
02,1102909000,- Other :  |  - - Other,Gross kg,844,QATAR,"10,416","10,416","22,870",0,0
02,1102909000,- Other :  |  - - Other,Gross kg,860,UNITED STATES OF AMERICA,"17,283","15,900","48,562",0,0
02,1106209001,- Of sago or of roots or tubers of heading 07.14 :  |  - - Other  |  Yam (ube),Gross kg,844,QATAR,11,11,168,0,0
02,1106300001,- Of the products of Chapter 8  |  Coconut flour,Gross kg,036,AUSTRALIA,"51,794","50,247","37,955",0,0
02,1106300001,- Of the products of Chapter 8  |  Coconut flour,Gross kg,208,CZECH REPUBLIC (CZECHOSLOVAKIA),"7,234","7,000","4,200",0,0
02,1106300001,- Of the products of Chapter 8  |  Coconut flour,Gross kg,440,REPUBLIC OF KOREA,"121,920","120,000","24,960",0,0
02,1106300001,- Of the products of Chapter 8  |  Coconut flour,Gross kg,720,SINGAPORE,530,500,"1,500",0,0
02,1106300001,- Of the products of Chapter 8  |  Coconut flour,Gross kg,722,SLOVENIA,"18,216","18,000","11,700",0,0
02,1106300001,- Of the products of Chapter 8  |  Coconut flour,Gross kg,856,UK OF GREAT BRITAIN AND N. IRELAND,"17,710","17,500","15,050",0,0
02,1106300001,- Of the products of Chapter 8  |  Coconut flour,Gross kg,860,UNITED STATES OF AMERICA,"203,655","201,116","506,755",0,0
02,1106300002,- Of the products of Chapter 8  |  Banana flour,Gross kg,440,REPUBLIC OF KOREA,"64,000","61,200","22,040",0,0
02,1106300009,- Of the products of Chapter 8  |  Other,Gross kg,892,VIETNAM,516,500,"2,905",0,0
02,1108120000,- Starches :  |  - - Maize (corn) starch,Gross kg,780,THAILAND,"10,197","10,000","10,990",0,0
02,1202410000,- Other :  |  - - In shell,Gross kg,704,SAUDI ARABIA,166,158,108,0,0
02,1209911000,- Other :  |  - - Vegetable seeds :  |  - - - Onion seeds,Gross kg,164,PEOPLE'S REPUBLIC OF CHINA,11,10,29,0,0
02,1209911000,- Other :  |  - - Vegetable seeds :  |  - - - Onion seeds,Gross kg,248,ETHIOPIA,572,543,"20,730",0,0
02,1209911000,- Other :  |  - - Vegetable seeds :  |  - - - Onion seeds,Gross kg,816,UGANDA,"1,235","1,173","48,130",0,0
02,1209919009,- Other :  |  - - Vegetable seeds :  |  - - - Other  |  Other,Gross kg,116,"MYANMAR, UNION OF (BURMA)",812,812,"32,164",0,0
02,1209919009,- Other :  |  - - Vegetable seeds :  |  - - - Other  |  Other,Gross kg,376,INDIA,56,53,"2,278",0,0
02,1209919009,- Other :  |  - - Vegetable seeds :  |  - - - Other  |  Other,Gross kg,412,JAPAN,"10,864","10,760","35,237",0,0
02,1209919009,- Other :  |  - - Vegetable seeds :  |  - - - Other  |  Other,Gross kg,500,MALAYSIA,"11,725","11,725","85,593",0,0
02,1209919009,- Other :  |  - - Vegetable seeds :  |  - - - Other  |  Other,Gross kg,576,NETHERLANDS,81,77,"15,522",0,0
02,1209919009,- Other :  |  - - Vegetable seeds :  |  - - - Other  |  Other,Gross kg,780,THAILAND,27,26,46,0,0
02,1209919009,- Other :  |  - - Vegetable seeds :  |  - - - Other  |  Other,Gross kg,860,UNITED STATES OF AMERICA,7,7,"27,140",0,0
02,1211901101,"- Other :  |  - - Of a kind used primarily in pharmacy :  |  - - - Cannabis, in cut, crushed or powdered form :  |  - - - - A. Chilled or frozen",Gross kg,164,PEOPLE'S REPUBLIC OF CHINA,"21,746","21,646","5,412",0,0
02,1211901101,"- Other :  |  - - Of a kind used primarily in pharmacy :  |  - - - Cannabis, in cut, crushed or powdered form :  |  - - - - A. Chilled or frozen",Gross kg,400,ITALY,"3,825","3,175","36,573",0,0
02,1211909909,- Other :  |  - - Other :  |  - - - Other :  |  Other,Gross kg,309,GERMANY,209,199,"4,560",0,0
02,1211909909,- Other :  |  - - Other :  |  - - - Other :  |  Other,Gross kg,440,REPUBLIC OF KOREA,120,114,"1,320",0,0
02,1212211100,- Seaweeds and other algae :  |  - - Fit for human consumption :  |  - - - Dried but not ground :  |  - - - - Eucheumaspinosum,Gross kg,032,ARGENTINA,"25,200","25,000","210,000",0,0
02,1212211100,- Seaweeds and other algae :  |  - - Fit for human consumption :  |  - - - Dried but not ground :  |  - - - - Eucheumaspinosum,Gross kg,092,BRAZIL,"20,400","20,400","85,000",0,0
02,1212211100,- Seaweeds and other algae :  |  - - Fit for human consumption :  |  - - - Dried but not ground :  |  - - - - Eucheumaspinosum,Gross kg,164,PEOPLE'S REPUBLIC OF CHINA,"668,780","664,030","1,012,299",0,0
02,1212211100,- Seaweeds and other algae :  |  - - Fit for human consumption :  |  - - - Dried but not ground :  |  - - - - Eucheumaspinosum,Gross kg,212,DENMARK,"104,000","104,000","139,360",0,0
02,1212211100,- Seaweeds and other algae :  |  - - Fit for human consumption :  |  - - - Dried but not ground :  |  - - - - Eucheumaspinosum,Gross kg,268,FRANCE,"140,000","140,000","25,300",0,0
02,1212211100,- Seaweeds and other algae :  |  - - Fit for human consumption :  |  - - - Dried but not ground :  |  - - - - Eucheumaspinosum,Gross kg,364,"HONG KONG, CHINA","14,147","14,100","13,395",0,0
02,1212211100,- Seaweeds and other algae :  |  - - Fit for human consumption :  |  - - - Dried but not ground :  |  - - - - Eucheumaspinosum,Gross kg,808,TURKEY,"8,144","8,000","91,500",0,0
02,1212211100,- Seaweeds and other algae :  |  - - Fit for human consumption :  |  - - - Dried but not ground :  |  - - - - Eucheumaspinosum,Gross kg,856,UK OF GREAT BRITAIN AND N. IRELAND,"15,000","15,000","5,439",0,0
02,1212211100,- Seaweeds and other algae :  |  - - Fit for human consumption :  |  - - - Dried but not ground :  |  - - - - Eucheumaspinosum,Gross kg,860,UNITED STATES OF AMERICA,"120,000","120,000","84,000",0,0
02,1212219009,- Seaweeds and other algae :  |  - - Fit for human consumption :  |  - - - Other  |  Other,Gross kg,128,CANADA,"23,920","22,940","165,600",0,0
02,1212219009,- Seaweeds and other algae :  |  - - Fit for human consumption :  |  - - - Other  |  Other,Gross kg,164,PEOPLE'S REPUBLIC OF CHINA,"122,611","122,111","183,555",0,0
02,1212219009,- Seaweeds and other algae :  |  - - Fit for human consumption :  |  - - - Other  |  Other,Gross kg,412,JAPAN,125,113,"2,000",0,0
02,1212219009,- Seaweeds and other algae :  |  - - Fit for human consumption :  |  - - - Other  |  Other,Gross kg,860,UNITED STATES OF AMERICA,"18,182","16,364","44,000",0,0
02,1212291900,"- Seaweeds and other algae :  |  - - Other :  |  - - - Fresh, chilled or dried, of a kind used in dyeing, tanning, perfumery, pharmacy, or for insecticidal, fungicidal or similar purposes :  |  - - - - Other",Gross kg,164,PEOPLE'S REPUBLIC OF CHINA,"25,000","22,000","15,400",0,0
02,1212292002,"- Seaweeds and other algae :  |  - - Other :  |  - - - Other, fresh, chilled or dried  |  Other eucheuma ",Gross kg,268,FRANCE,"40,400","40,000","76,000",0,0
02,1212292002,"- Seaweeds and other algae :  |  - - Other :  |  - - - Other, fresh, chilled or dried  |  Other eucheuma ",Gross kg,309,GERMANY,316,300,"1,092",0,0
02,1212292002,"- Seaweeds and other algae :  |  - - Other :  |  - - - Other, fresh, chilled or dried  |  Other eucheuma ",Gross kg,860,UNITED STATES OF AMERICA,"184,000","184,000","652,070",0,0
02,1212292004,"- Seaweeds and other algae :  |  - - Other :  |  - - - Other, fresh, chilled or dried  |  Sargassum spp.",Gross kg,164,PEOPLE'S REPUBLIC OF CHINA,"85,000","85,000","24,000",0,0
02,1212292009,"- Seaweeds and other algae :  |  - - Other :  |  - - - Other, fresh, chilled or dried  |  Other",Gross kg,164,PEOPLE'S REPUBLIC OF CHINA,"268,720","268,136","426,606",0,0
02,1212292009,"- Seaweeds and other algae :  |  - - Other :  |  - - - Other, fresh, chilled or dried  |  Other",Gross kg,740,SPAIN,"102,000","100,000","646,000",0,0
02,1212293004,"- Seaweeds and other algae :  |  - - Other :  |  - - - Other, frozen  |  Sargassum spp.",Gross kg,164,PEOPLE'S REPUBLIC OF CHINA,"24,000","24,000","7,200",0,0
02,1212939000,- Other :  |  - - Sugar cane :  |  - - - Other,Gross kg,412,JAPAN,375,360,221,0,0
02,1212999001,- Other :  |  - - Other :  |  - - - Other  |  Banana blossoms,Gross kg,309,GERMANY,"17,600","16,800","16,800",0,0
02,1212999001,- Other :  |  - - Other :  |  - - - Other  |  Banana blossoms,Gross kg,364,"HONG KONG, CHINA",400,380,400,0,0
02,1212999001,- Other :  |  - - Other :  |  - - - Other  |  Banana blossoms,Gross kg,412,JAPAN,"1,498","1,345","2,394",0,0
02,1212999001,- Other :  |  - - Other :  |  - - - Other  |  Banana blossoms,Gross kg,836,"UNITED ARAB EMIRATES, N.E.S.",176,165,330,0,0
02,1212999001,- Other :  |  - - Other :  |  - - - Other  |  Banana blossoms,Gross kg,844,QATAR,33,31,98,0,0
02,1301909001,"- Other :  |  - - Other  |  Resin, Copal (Almaciga)",Gross kg,268,FRANCE,"5,500","5,000",409,0,0
02,1301909001,"- Other :  |  - - Other  |  Resin, Copal (Almaciga)",Gross kg,309,GERMANY,"15,300","15,000","36,000",0,0
02,1302140000,- Vegetable saps and extracts :  |  - - Of ephedra,Gross kg,780,THAILAND,113,100,"16,750",0,0
02,1302391101,"- Mucilages and thickeners, whether or not modified, derived from vegetable products :  |  - - Other :  |  - - - Carrageenan :  |  - - - - Powder, semi-refined   |  Food grade",Gross kg,032,ARGENTINA,"17,590","17,450","172,608",0,0
02,1302391101,"- Mucilages and thickeners, whether or not modified, derived from vegetable products :  |  - - Other :  |  - - - Carrageenan :  |  - - - - Powder, semi-refined   |  Food grade",Gross kg,036,AUSTRALIA,"78,750","77,466","601,000",0,0
02,1302391101,"- Mucilages and thickeners, whether or not modified, derived from vegetable products :  |  - - Other :  |  - - - Carrageenan :  |  - - - - Powder, semi-refined   |  Food grade",Gross kg,064,BELGIUM,"56,476","55,675","449,763",0,0
02,1302391101,"- Mucilages and thickeners, whether or not modified, derived from vegetable products :  |  - - Other :  |  - - - Carrageenan :  |  - - - - Powder, semi-refined   |  Food grade",Gross kg,092,BRAZIL,"33,211","32,300","245,180",0,0
02,1302391101,"- Mucilages and thickeners, whether or not modified, derived from vegetable products :  |  - - Other :  |  - - - Carrageenan :  |  - - - - Powder, semi-refined   |  Food grade",Gross kg,112,BULGARIA,"4,072","4,000","23,800",0,0
02,1302391101,"- Mucilages and thickeners, whether or not modified, derived from vegetable products :  |  - - Other :  |  - - - Carrageenan :  |  - - - - Powder, semi-refined   |  Food grade",Gross kg,160,CHILE,"29,777","29,600","232,460",0,0
02,1302391101,"- Mucilages and thickeners, whether or not modified, derived from vegetable products :  |  - - Other :  |  - - - Carrageenan :  |  - - - - Powder, semi-refined   |  Food grade",Gross kg,164,PEOPLE'S REPUBLIC OF CHINA,"219,058","218,588","540,594",0,0
02,1302391101,"- Mucilages and thickeners, whether or not modified, derived from vegetable products :  |  - - Other :  |  - - - Carrageenan :  |  - - - - Powder, semi-refined   |  Food grade",Gross kg,168,TAIWAN (REP. OF CHINA),"19,527","19,146","249,450",0,0
02,1302391101,"- Mucilages and thickeners, whether or not modified, derived from vegetable products :  |  - - Other :  |  - - - Carrageenan :  |  - - - - Powder, semi-refined   |  Food grade",Gross kg,212,DENMARK,"155,642","152,238","1,508,580",0,0
02,1302391101,"- Mucilages and thickeners, whether or not modified, derived from vegetable products :  |  - - Other :  |  - - - Carrageenan :  |  - - - - Powder, semi-refined   |  Food grade",Gross kg,224,DOMINICAN REPUBLIC,"3,024","3,000","13,050",0,0
02,1302391101,"- Mucilages and thickeners, whether or not modified, derived from vegetable products :  |  - - Other :  |  - - - Carrageenan :  |  - - - - Powder, semi-refined   |  Food grade",Gross kg,232,EGYPT ARAB REPUBLIC,"3,024","3,000","27,000",0,0
02,1302391101,"- Mucilages and thickeners, whether or not modified, derived from vegetable products :  |  - - Other :  |  - - - Carrageenan :  |  - - - - Powder, semi-refined   |  Food grade",Gross kg,244,ESTONIA,"15,320","15,000","145,250",0,0
02,1302391101,"- Mucilages and thickeners, whether or not modified, derived from vegetable products :  |  - - Other :  |  - - - Carrageenan :  |  - - - - Powder, semi-refined   |  Food grade",Gross kg,268,FRANCE,"36,810","36,074","449,140",0,0
