MONTH,PSCC2022,COMMODITY_DESCRIPTION,UNIT,COUNTRY CODE,COUNTRY OF DESTINATION,GROSS KILO (in kg),QUANTITY (various),FREE_ON_BOARD,INSURANCE (in USD),FREIGHT (in USD)
03,0508002001,"- Shells of molluscs, crustaceans or echinoderms  | Trochea shell",Net kg,324,GREECE,"25,323","24,057","32,953",0,0
03,0508002001,"- Shells of molluscs, crustaceans or echinoderms  | Trochea shell",Net kg,400,ITALY,"6,926","6,580","19,471",0,0
03,0508002001,"- Shells of molluscs, crustaceans or echinoderms  | Trochea shell",Net kg,576,NETHERLANDS,"14,096","13,391","12,281",0,0
03,0508002001,"- Shells of molluscs, crustaceans or echinoderms  | Trochea shell",Net kg,648,POLAND,"31,608","30,027","20,348",0,0
03,0508002001,"- Shells of molluscs, crustaceans or echinoderms  | Trochea shell",Net kg,808,TURKEY,"11,350","10,783","7,827",0,0
03,0508002001,"- Shells of molluscs, crustaceans or echinoderms  | Trochea shell",Net kg,820,RUSSIAN FEDERATION,"12,208","11,598","8,000",0,0
03,0508002001,"- Shells of molluscs, crustaceans or echinoderms  | Trochea shell",Net kg,860,UNITED STATES OF AMERICA,"19,129","18,172","24,600",0,0
03,0508002002,"- Shells of molluscs, crustaceans or echinoderms  | Mother-of-pearl",Net kg,780,THAILAND,"120,000","80,962","80,965",0,0
03,0508002009,"- Shells of molluscs, crustaceans or echinoderms  | Other",Net kg,164,PEOPLE'S REPUBLIC OF CHINA,750,675,"5,000",0,0
03,0508002009,"- Shells of molluscs, crustaceans or echinoderms  | Other",Net kg,576,NETHERLANDS,"1,173","1,105",694,0,0
03,0508002009,"- Shells of molluscs, crustaceans or echinoderms  | Other",Net kg,648,POLAND,"9,459","7,567","1,802",0,0
03,0508002009,"- Shells of molluscs, crustaceans or echinoderms  | Other",Net kg,860,UNITED STATES OF AMERICA,"9,618","8,657","26,704",0,0
03,0508009001,"- Other | Cuttle-bone, powder and waste thereof",Net kg,036,AUSTRALIA,"15,516","14,735","67,444",0,0
03,0508009001,"- Other | Cuttle-bone, powder and waste thereof",Net kg,092,BRAZIL,"5,624","5,341","50,526",0,0
03,0508009001,"- Other | Cuttle-bone, powder and waste thereof",Net kg,128,CANADA,"15,050","14,293","35,118",0,0
03,0508009001,"- Other | Cuttle-bone, powder and waste thereof",Net kg,164,PEOPLE'S REPUBLIC OF CHINA,"43,840","41,635","14,986",0,0
03,0508009001,"- Other | Cuttle-bone, powder and waste thereof",Net kg,168,TAIWAN (REP. OF CHINA),"32,204","30,585","11,200",0,0
03,0508009001,"- Other | Cuttle-bone, powder and waste thereof",Net kg,198,CROATIA,"9,795","9,302","16,268",0,0
03,0508009001,"- Other | Cuttle-bone, powder and waste thereof",Net kg,204,CYPRUS,"2,500","2,374","2,000",0,0
03,0508009001,"- Other | Cuttle-bone, powder and waste thereof",Net kg,208,CZECH REPUBLIC (CZECHOSLOVAKIA),"1,112","1,056","2,273",0,0
03,0508009001,"- Other | Cuttle-bone, powder and waste thereof",Net kg,260,FIJI,"9,162","8,701","3,310",0,0
03,0508009001,"- Other | Cuttle-bone, powder and waste thereof",Net kg,309,GERMANY,"16,000","15,195","10,000",0,0
03,0508009001,"- Other | Cuttle-bone, powder and waste thereof",Net kg,324,GREECE,"47,240","44,863","51,193",0,0
03,0508009001,"- Other | Cuttle-bone, powder and waste thereof",Net kg,376,INDIA,"1,328","1,261","6,332",0,0
03,0508009001,"- Other | Cuttle-bone, powder and waste thereof",Net kg,400,ITALY,"37,764","35,864","114,293",0,0
03,0508009001,"- Other | Cuttle-bone, powder and waste thereof",Net kg,412,JAPAN,"3,719","3,531","19,685",0,0
03,0508009001,"- Other | Cuttle-bone, powder and waste thereof",Net kg,520,MALTA,"1,896","1,800","7,024",0,0
03,0508009001,"- Other | Cuttle-bone, powder and waste thereof",Net kg,576,NETHERLANDS,"63,870","60,658","129,228",0,0
03,0508009001,"- Other | Cuttle-bone, powder and waste thereof",Net kg,584,NEW CALEDONIA,293,278,"2,132",0,0
03,0508009001,"- Other | Cuttle-bone, powder and waste thereof",Net kg,648,POLAND,"24,699","23,456","15,053",0,0
03,0508009001,"- Other | Cuttle-bone, powder and waste thereof",Net kg,652,PORTUGAL,"2,150","2,042","20,441",0,0
03,0508009001,"- Other | Cuttle-bone, powder and waste thereof",Net kg,720,SINGAPORE,264,251,806,0,0
03,0508009001,"- Other | Cuttle-bone, powder and waste thereof",Net kg,732,"SOUTH AFRICA, REP. OF ","16,000","15,195","10,000",0,0
03,0508009001,"- Other | Cuttle-bone, powder and waste thereof",Net kg,740,SPAIN,"22,966","21,811","66,892",0,0
03,0508009001,"- Other | Cuttle-bone, powder and waste thereof",Net kg,808,TURKEY,"21,300","20,229","8,990",0,0
03,0508009001,"- Other | Cuttle-bone, powder and waste thereof",Net kg,820,RUSSIAN FEDERATION,"39,552","37,562","46,276",0,0
03,0508009001,"- Other | Cuttle-bone, powder and waste thereof",Net kg,836,"UNITED ARAB EMIRATES, N.E.S.","289,805","275,228","55,730",0,0
03,0508009001,"- Other | Cuttle-bone, powder and waste thereof",Net kg,856,UK OF GREAT BRITAIN AND N. IRELAND,"35,446","33,662","50,577",0,0
03,0508009001,"- Other | Cuttle-bone, powder and waste thereof",Net kg,860,UNITED STATES OF AMERICA,"352,334","334,607","726,897",0,0
03,0509000000,Natural sponges of animal origin.,Net kg,164,PEOPLE'S REPUBLIC OF CHINA,131,122,765,0,0
03,0509000000,Natural sponges of animal origin.,Net kg,412,JAPAN,150,75,375,0,0
03,0509000000,Natural sponges of animal origin.,Net kg,440,REPUBLIC OF KOREA,12,10,245,0,0
03,0511919009,- - - Other | Other,Net kg,168,TAIWAN (REP. OF CHINA),"5,250","4,500","3,150",0,0
03,0602902009,- - Orchid seedlings | Other orchids,Net kg,168,TAIWAN (REP. OF CHINA),150,135,"1,000",0,0
03,0602909009,- Other | Other,Net kg,268,FRANCE,203,200,850,0,0
03,0602909009,- Other | Other,Net kg,309,GERMANY,350,333,"2,835",0,0
03,0602909009,- Other | Other,Net kg,376,INDIA,"3,000","2,850","3,000",0,0
03,0602909009,- Other | Other,Net kg,412,JAPAN,"37,569","35,484","114,978",0,0
03,0602909009,- Other | Other,Net kg,440,REPUBLIC OF KOREA,"9,600","9,120","16,944",0,0
03,0602909009,- Other | Other,Net kg,576,NETHERLANDS,"19,800","18,810","64,683",0,0
03,0602909009,- Other | Other,Net kg,860,UNITED STATES OF AMERICA,360,342,"6,368",0,0
03,0603109000,- - Other,Net kg,412,JAPAN,"18,260","16,434","77,015",0,0
03,0603109000,- - Other,Net kg,576,NETHERLANDS,"1,460","1,314","5,294",0,0
03,0603900000,- Other,Net kg,412,JAPAN,190,171,"2,208",0,0
03,0603900000,- Other,Net kg,860,UNITED STATES OF AMERICA,"3,125","2,813","9,450",0,0
03,0604910000,- - Fresh,Net kg,412,JAPAN,"6,956","6,608","24,228",0,0
03,0604990000,- - Other,Net kg,128,CANADA,"3,051","2,899","9,735",0,0
03,0604990000,- - Other,Net kg,268,FRANCE,"32,133","30,533","88,334",0,0
03,0604990000,- - Other,Net kg,309,GERMANY,"1,971","1,873","8,650",0,0
03,0604990000,- - Other,Net kg,704,SAUDI ARABIA,"16,299","15,487","32,289",0,0
03,0604990000,- - Other,Net kg,732,"SOUTH AFRICA, REP. OF ","6,556","6,229","19,596",0,0
03,0604990000,- - Other,Net kg,740,SPAIN,"12,493","11,872","40,390",0,0
03,0604990000,- - Other,Net kg,804,TUNISIA,"8,568","8,141","27,103",0,0
03,0604990000,- - Other,Net kg,836,"UNITED ARAB EMIRATES, N.E.S.","4,413","4,193","14,086",0,0
03,0604990000,- - Other,Net kg,860,UNITED STATES OF AMERICA,"46,809","44,478","157,144",0,0
03,0703102900,- - - Other,Gross kg ,720,SINGAPORE,"28,560","28,560","28,002",0,0
03,0706102000,- - Turnips,Gross kg,844,QATAR,105,105,156,0,0
03,0709200000,- Asparagus,Gross kg,412,JAPAN,"1,119","1,119","3,096",0,0
03,0709900001,- Other | Maize (sweet corn),Gross kg,412,JAPAN,"1,717","1,717","9,588",0,0
03,0709900002,- Other | Okra,Gross kg,364,"HONG KONG, CHINA",720,720,540,0,0
03,0709900002,- Other | Okra,Gross kg,412,JAPAN,"741,425","741,425","2,012,982",0,0
03,0709900002,- Other | Okra,Gross kg,720,SINGAPORE,"6,400","6,400","13,500",0,0
03,0709900009,- Other | Other,Gross kg,364,"HONG KONG, CHINA","1,220","1,220",956,0,0
03,0709900009,- Other | Other,Gross kg,444,KUWAIT,228,228,81,0,0
03,0709900009,- Other | Other,Gross kg,704,SAUDI ARABIA,"2,028","2,028","1,391",0,0
03,0709900009,- Other | Other,Gross kg,768,SWITZERLAND,55,55,50,0,0
03,0709900009,- Other | Other,Gross kg,836,"UNITED ARAB EMIRATES, N.E.S.","3,706","3,706","1,537",0,0
03,0709900009,- Other | Other,Gross kg,844,QATAR,362,362,463,0,0
03,0710800000,- Other vegetables,Gross kg,128,CANADA,"9,738","9,738","11,467",0,0
03,0710800000,- Other vegetables,Gross kg,844,QATAR,"7,675","7,675","4,567",0,0
03,0710800000,- Other vegetables,Gross kg,860,UNITED STATES OF AMERICA,"71,333","71,332","80,073",0,0
03,0710900000,- Mixtures of vegetables,Gross kg,860,UNITED STATES OF AMERICA,"2,250","2,250","4,387",0,0
03,0712200000,- Onions,Net kg,168,TAIWAN (REP. OF CHINA),"1,464","1,400","9,380",0,0
03,0712200000,- Onions,Net kg,780,THAILAND,"6,577","6,248","29,861",0,0
03,0712900001,"- Other vegetables; mixtures of vegetables | Maize (zea mays, var. saccharata)",Net kg,780,THAILAND,"19,076","18,122","120,276",0,0
03,0712900007,- Other vegetables; mixtures of vegetables | Garlic other than powder,Net kg,780,THAILAND,"4,894","4,449","46,590",0,0
03,0712900019,- Other vegetables; mixtures of vegetables | Other,Net kg,128,CANADA,113,82,140,0,0
03,0712900019,- Other vegetables; mixtures of vegetables | Other,Net kg,836,"UNITED ARAB EMIRATES, N.E.S.",21,20,45,0,0
03,0713329000,- - - Other,Gross kg,128,CANADA,47,47,63,0,0
03,0714101000,- - Sliced or in form of pellets,Net kg,844,QATAR,"11,140","10,583","2,895",0,0
03,0714101000,- - Sliced or in form of pellets,Net kg,860,UNITED STATES OF AMERICA,"19,097","18,142","10,000",0,0
03,0714109000,- - Other,Net kg,364,"HONG KONG, CHINA",720,540,360,0,0
03,0714109000,- - Other,Net kg,440,REPUBLIC OF KOREA,571,542,760,0,0
03,0714109000,- - Other,Net kg,860,UNITED STATES OF AMERICA,"99,858","94,866","78,842",0,0
03,0714200000,- Sweet potatoes,Net kg,364,"HONG KONG, CHINA",720,570,"1,080",0,0
03,0714200000,- Sweet potatoes,Net kg,704,SAUDI ARABIA,63,60,27,0,0
03,0714200000,- Sweet potatoes,Net kg,844,QATAR,498,383,496,0,0
03,0801110000,- - Desiccated,Net kg,036,AUSTRALIA,"644,125","471,113","1,751,795",0,0
03,0801110000,- - Desiccated,Net kg,128,CANADA,"362,811","265,360","1,055,674",0,0
03,0801110000,- - Desiccated,Net kg,164,PEOPLE'S REPUBLIC OF CHINA,"115,454","84,443","343,061",0,0
03,0801110000,- - Desiccated,Net kg,168,TAIWAN (REP. OF CHINA),"229,794","174,307","543,102",0,0
03,0801110000,- - Desiccated,Net kg,212,DENMARK,"12,487","9,133","32,131",0,0
03,0801110000,- - Desiccated,Net kg,228,ECUADOR,"21,366","15,627","57,502",0,0
03,0801110000,- - Desiccated,Net kg,260,FIJI,"12,675","9,271","29,151",0,0
03,0801110000,- - Desiccated,Net kg,268,FRANCE,"244,132","211,172","680,927",0,0
03,0801110000,- - Desiccated,Net kg,309,GERMANY,"261,968","220,178","871,280",0,0
03,0801110000,- - Desiccated,Net kg,364,"HONG KONG, CHINA","104,164","76,186","110,069",0,0
03,0801110000,- - Desiccated,Net kg,400,ITALY,"24,382","17,833","58,192",0,0
03,0801110000,- - Desiccated,Net kg,412,JAPAN,"284,249","207,900","777,908",0,0
03,0801110000,- - Desiccated,Net kg,440,REPUBLIC OF KOREA,"151,078","110,499","323,384",0,0
03,0801110000,- - Desiccated,Net kg,536,MEXICO,"20,804","15,216","63,053",0,0
03,0801110000,- - Desiccated,Net kg,576,NETHERLANDS,"126,631","92,618","464,181",0,0
03,0801110000,- - Desiccated,Net kg,592,NEW ZEALAND,"12,675","9,271","32,451",0,0
03,0801110000,- - Desiccated,Net kg,648,POLAND,"10,294","7,529","29,751",0,0
03,0801110000,- - Desiccated,Net kg,660,PUERTO RICO,"11,426","8,357","24,601",0,0
03,0801110000,- - Desiccated,Net kg,720,SINGAPORE,"79,102","57,853","200,646",0,0
03,0801110000,- - Desiccated,Net kg,732,"SOUTH AFRICA, REP. OF ",91,66,240,0,0
03,0801110000,- - Desiccated,Net kg,740,SPAIN,"239,284","175,012","538,429",0,0
03,0801110000,- - Desiccated,Net kg,764,SWEDEN,"99,554","72,814","260,292",0,0
03,0801110000,- - Desiccated,Net kg,780,THAILAND,"5,249","3,839","15,891",0,0
03,0801110000,- - Desiccated,Net kg,808,TURKEY,"69,826","51,071","181,808",0,0
03,0801110000,- - Desiccated,Net kg,820,RUSSIAN FEDERATION,"25,861","18,915","76,049",0,0
03,0801110000,- - Desiccated,Net kg,836,"UNITED ARAB EMIRATES, N.E.S.","1,063",786,"3,476",0,0
03,0801110000,- - Desiccated,Net kg,856,UK OF GREAT BRITAIN AND N. IRELAND,"95,783","70,056","241,202",0,0
03,0801110000,- - Desiccated,Net kg,860,UNITED STATES OF AMERICA,"3,199,274","2,396,551","8,596,876",0,0
03,0801190001,"- - Other | Coconuts, fresh, young",Net kg,128,CANADA,"5,250","3,750","10,500",0,0
03,0801190001,"- - Other | Coconuts, fresh, young",Net kg,164,PEOPLE'S REPUBLIC OF CHINA,"88,140","75,000","5,199",0,0
03,0801190001,"- - Other | Coconuts, fresh, young",Net kg,364,"HONG KONG, CHINA","27,000","19,286","8,640",0,0
03,0801190001,"- - Other | Coconuts, fresh, young",Net kg,704,SAUDI ARABIA,68,49,26,0,0
03,0801190001,"- - Other | Coconuts, fresh, young",Net kg,860,UNITED STATES OF AMERICA,"43,209","30,864","21,493",0,0
03,0801190003,"- - Other | Coconut meat, grated",Net kg,128,CANADA,"5,700","4,219","9,600",0,0
03,0802909001,- Other | Pili nuts,Net kg,364,"HONG KONG, CHINA",727,519,"7,360",0,0
03,0802909001,- Other | Pili nuts,Net kg,440,REPUBLIC OF KOREA,"3,456","2,468","4,212",0,0
03,0802909009,- Other | Other,Net kg,128,CANADA,76,73,140,0,0
03,0802909009,- Other | Other,Net kg,704,SAUDI ARABIA,125,115,104,0,0
03,0803000001,"Bananas, including plantains, fresh or dried. | Fresh",Gross kg,036,AUSTRALIA,"24,372","24,372","45,423",0,0
03,0803000001,"Bananas, including plantains, fresh or dried. | Fresh",Gross kg,052,BAHRAIN,"518,926","518,926","89,473",0,0
03,0803000001,"Bananas, including plantains, fresh or dried. | Fresh",Gross kg,064,BELGIUM,"24,000","24,000","4,800",0,0
03,0803000001,"Bananas, including plantains, fresh or dried. | Fresh",Gross kg,128,CANADA,"2,100","2,100","1,634",0,0
03,0803000001,"Bananas, including plantains, fresh or dried. | Fresh",Gross kg,164,PEOPLE'S REPUBLIC OF CHINA,"46,664,621","46,664,620","18,580,934",0,0
03,0803000001,"Bananas, including plantains, fresh or dried. | Fresh",Gross kg,268,FRANCE,"198,898","198,898","140,011",0,0
03,0803000001,"Bananas, including plantains, fresh or dried. | Fresh",Gross kg,309,GERMANY,"224,293","224,293","59,665",0,0
03,0803000001,"Bananas, including plantains, fresh or dried. | Fresh",Gross kg,364,"HONG KONG, CHINA","3,560,060","3,560,060","732,631",0,0
03,0803000001,"Bananas, including plantains, fresh or dried. | Fresh",Gross kg,384,"IRAN, ISLAMIC REP. OF","18,319,652","18,319,652","4,635,152",0,0
03,0803000001,"Bananas, including plantains, fresh or dried. | Fresh",Gross kg,412,JAPAN,"80,189,815","80,138,715","34,729,176",0,0
03,0803000001,"Bananas, including plantains, fresh or dried. | Fresh",Gross kg,436,DEMOCRATIC PEOPLE'S REP. OF KOREA,"480,424","480,424","121,680",0,0
03,0803000001,"Bananas, including plantains, fresh or dried. | Fresh",Gross kg,440,REPUBLIC OF KOREA,"24,101,527","24,101,627","10,468,800",0,0
03,0803000001,"Bananas, including plantains, fresh or dried. | Fresh",Gross kg,444,KUWAIT,"6,379,944","6,379,944","1,161,049",0,0
03,0803000001,"Bananas, including plantains, fresh or dried. | Fresh",Gross kg,500,MALAYSIA,"633,556","633,556","264,595",0,0
03,0803000001,"Bananas, including plantains, fresh or dried. | Fresh",Gross kg,576,NETHERLANDS,900,900,"1,080",0,0
03,0803000001,"Bananas, including plantains, fresh or dried. | Fresh",Gross kg,592,NEW ZEALAND,"1,872,352","1,872,352","940,654",0,0
03,0803000001,"Bananas, including plantains, fresh or dried. | Fresh",Gross kg,704,SAUDI ARABIA,"2,687,604","2,687,604","489,602",0,0
03,0803000001,"Bananas, including plantains, fresh or dried. | Fresh",Gross kg,720,SINGAPORE,"2,720,321","2,720,321","922,037",0,0
03,0803000001,"Bananas, including plantains, fresh or dried. | Fresh",Gross kg,764,SWEDEN,"56,882","56,881","104,546",0,0
03,0803000001,"Bananas, including plantains, fresh or dried. | Fresh",Gross kg,768,SWITZERLAND,284,284,150,0,0
03,0803000001,"Bananas, including plantains, fresh or dried. | Fresh",Gross kg,820,RUSSIAN FEDERATION,"331,760","331,760","138,213",0,0
03,0803000001,"Bananas, including plantains, fresh or dried. | Fresh",Gross kg,836,"UNITED ARAB EMIRATES, N.E.S.","4,357,643","4,357,643","1,380,792",0,0
03,0803000001,"Bananas, including plantains, fresh or dried. | Fresh",Gross kg,844,QATAR,"602,161","602,161","110,902",0,0
03,0803000001,"Bananas, including plantains, fresh or dried. | Fresh",Gross kg,860,UNITED STATES OF AMERICA,"15,133","15,133","13,180",0,0
03,0803000002,"Bananas, including plantains, fresh or dried. | Dried",Net kg,036,AUSTRALIA,"10,364","7,402","24,511",0,0
03,0803000002,"Bananas, including plantains, fresh or dried. | Dried",Net kg,160,CHILE,"5,359","3,828","26,251",0,0
03,0803000002,"Bananas, including plantains, fresh or dried. | Dried",Net kg,164,PEOPLE'S REPUBLIC OF CHINA,"13,248","9,463","45,001",0,0
03,0803000002,"Bananas, including plantains, fresh or dried. | Dried",Net kg,412,JAPAN,"205,780","146,980","255,655",0,0
03,0803000002,"Bananas, including plantains, fresh or dried. | Dried",Net kg,440,REPUBLIC OF KOREA,"5,289","3,778","10,563",0,0
03,0804200001,- Figs | Fresh,Gross kg,836,"UNITED ARAB EMIRATES, N.E.S.","3,900","3,900","43,682",0,0
03,0804300001,- Pineapples | Fresh,Gross kg,164,PEOPLE'S REPUBLIC OF CHINA,"2,550,422","2,550,422","1,320,878",0,0
03,0804300001,- Pineapples | Fresh,Gross kg,232,EGYPT ARAB REPUBLIC,"162,000","162,000","62,761",0,0
03,0804300001,- Pineapples | Fresh,Gross kg,364,"HONG KONG, CHINA","19,500","19,500","9,000",0,0
03,0804300001,- Pineapples | Fresh,Gross kg,384,"IRAN, ISLAMIC REP. OF","992,250","992,250","404,265",0,0
03,0804300001,- Pineapples | Fresh,Gross kg,412,JAPAN,"10,974,024","10,974,022","4,489,731",0,0
03,0804300001,- Pineapples | Fresh,Gross kg,440,REPUBLIC OF KOREA,"8,701,961","8,701,964","3,616,943",0,0
03,0804300001,- Pineapples | Fresh,Gross kg,500,MALAYSIA,"7,056","7,056","3,540",0,0
03,0804300001,- Pineapples | Fresh,Gross kg,704,SAUDI ARABIA,"445,720","445,720","181,648",0,0
03,0804300001,- Pineapples | Fresh,Gross kg,720,SINGAPORE,"263,250","263,250","162,510",0,0
03,0804300001,- Pineapples | Fresh,Gross kg,836,"UNITED ARAB EMIRATES, N.E.S.","1,599,750","1,599,750","651,777",0,0
03,0804300001,- Pineapples | Fresh,Gross kg,844,QATAR,400,400,350,0,0
03,0804300001,- Pineapples | Fresh,Gross kg,856,UK OF GREAT BRITAIN AND N. IRELAND,"1,100","1,100","10,350",0,0
03,0804300002,- Pineapples | Dried,Net kg,244,ESTONIA,130,100,750,0,0
03,0804300002,- Pineapples | Dried,Net kg,412,JAPAN,500,384,"4,352",0,0
03,0804300002,- Pineapples | Dried,Net kg,860,UNITED STATES OF AMERICA,"3,456","2,655","15,769",0,0
03,0804500001,"- Guavas, mangoes and mangosteens | Guavas, fresh",Gross kg,868,GUAM,"6,810","6,810","29,910",0,0
03,0804500002,"- Guavas, mangoes and mangosteens | Guavas, dried",Net kg,164,PEOPLE'S REPUBLIC OF CHINA,"15,043","10,745","190,922",0,0
03,0804500002,"- Guavas, mangoes and mangosteens | Guavas, dried",Net kg,364,"HONG KONG, CHINA","11,550","8,250","19,051",0,0
03,0804500002,"- Guavas, mangoes and mangosteens | Guavas, dried",Net kg,412,JAPAN,"16,148","11,534","52,847",0,0
03,0804500002,"- Guavas, mangoes and mangosteens | Guavas, dried",Net kg,440,REPUBLIC OF KOREA,"188,307","134,508","428,580",0,0
03,0804500002,"- Guavas, mangoes and mangosteens | Guavas, dried",Net kg,452,LEBANON,"2,144","1,531","11,004",0,0
03,0804500002,"- Guavas, mangoes and mangosteens | Guavas, dried",Net kg,860,UNITED STATES OF AMERICA,"42,565","30,404","391,790",0,0
03,0804500003,"- Guavas, mangoes and mangosteens | Mangoes, fresh",Gross kg,064,BELGIUM,"1,250","1,250","4,072",0,0
03,0804500003,"- Guavas, mangoes and mangosteens | Mangoes, fresh",Gross kg,128,CANADA,"6,500","6,500","3,000",0,0
03,0804500003,"- Guavas, mangoes and mangosteens | Mangoes, fresh",Gross kg,364,"HONG KONG, CHINA","893,459","893,459","473,756",0,0
03,0804500003,"- Guavas, mangoes and mangosteens | Mangoes, fresh",Gross kg,412,JAPAN,"12,920","12,920","38,575",0,0
03,0804500003,"- Guavas, mangoes and mangosteens | Mangoes, fresh",Gross kg,440,REPUBLIC OF KOREA,"338,164","338,164","653,697",0,0
03,0804500003,"- Guavas, mangoes and mangosteens | Mangoes, fresh",Gross kg,444,KUWAIT,824,824,693,0,0
03,0804500003,"- Guavas, mangoes and mangosteens | Mangoes, fresh",Gross kg,500,MALAYSIA,"68,443","68,443","78,448",0,0
03,0804500003,"- Guavas, mangoes and mangosteens | Mangoes, fresh",Gross kg,576,NETHERLANDS,600,600,"1,560",0,0
03,0804500003,"- Guavas, mangoes and mangosteens | Mangoes, fresh",Gross kg,704,SAUDI ARABIA,"1,010","1,010","1,284",0,0
03,0804500003,"- Guavas, mangoes and mangosteens | Mangoes, fresh",Gross kg,720,SINGAPORE,"39,400","39,400","56,146",0,0
03,0804500003,"- Guavas, mangoes and mangosteens | Mangoes, fresh",Gross kg,768,SWITZERLAND,175,175,200,0,0
03,0804500003,"- Guavas, mangoes and mangosteens | Mangoes, fresh",Gross kg,836,"UNITED ARAB EMIRATES, N.E.S.","4,958","4,958","1,627",0,0
03,0804500003,"- Guavas, mangoes and mangosteens | Mangoes, fresh",Gross kg,844,QATAR,"1,925","1,925","1,899",0,0
03,0804500004,"- Guavas, mangoes and mangosteens | Mangoes, dried",Net kg,036,AUSTRALIA,"22,893","17,689","120,477",0,0
03,0804500004,"- Guavas, mangoes and mangosteens | Mangoes, dried",Net kg,128,CANADA,"19,304","17,221","98,051",0,0
03,0804500004,"- Guavas, mangoes and mangosteens | Mangoes, dried",Net kg,164,PEOPLE'S REPUBLIC OF CHINA,"73,101","58,543","563,500",0,0
03,0804500004,"- Guavas, mangoes and mangosteens | Mangoes, dried",Net kg,168,TAIWAN (REP. OF CHINA),"16,422","13,188","162,448",0,0
03,0804500004,"- Guavas, mangoes and mangosteens | Mangoes, dried",Net kg,244,ESTONIA,342,264,"2,635",0,0
03,0804500004,"- Guavas, mangoes and mangosteens | Mangoes, dried",Net kg,364,"HONG KONG, CHINA","86,875","67,128","803,943",0,0
03,0804500004,"- Guavas, mangoes and mangosteens | Mangoes, dried",Net kg,412,JAPAN,"37,520","28,992","325,894",0,0
03,0804500004,"- Guavas, mangoes and mangosteens | Mangoes, dried",Net kg,440,REPUBLIC OF KOREA,"46,000","36,328","406,574",0,0
03,0804500004,"- Guavas, mangoes and mangosteens | Mangoes, dried",Net kg,576,NETHERLANDS,"15,910","12,294","160,782",0,0
03,0804500004,"- Guavas, mangoes and mangosteens | Mangoes, dried",Net kg,592,NEW ZEALAND,"8,576","6,627","68,368",0,0
03,0804500004,"- Guavas, mangoes and mangosteens | Mangoes, dried",Net kg,720,SINGAPORE,"13,362","10,325","130,606",0,0
03,0804500004,"- Guavas, mangoes and mangosteens | Mangoes, dried",Net kg,780,THAILAND,"19,200","14,836","176,007",0,0
03,0804500004,"- Guavas, mangoes and mangosteens | Mangoes, dried",Net kg,856,UK OF GREAT BRITAIN AND N. IRELAND,"39,040","30,166","475,760",0,0
03,0804500004,"- Guavas, mangoes and mangosteens | Mangoes, dried",Net kg,860,UNITED STATES OF AMERICA,"58,221","44,987","312,630",0,0
03,0805900002,"- Other | Calamansi, fresh",Gross kg,364,"HONG KONG, CHINA",673,673,485,0,0
03,0805900002,"- Other | Calamansi, fresh",Gross kg,444,KUWAIT,206,206,45,0,0
03,0805900002,"- Other | Calamansi, fresh",Gross kg,704,SAUDI ARABIA,637,637,253,0,0
03,0805900002,"- Other | Calamansi, fresh",Gross kg,836,"UNITED ARAB EMIRATES, N.E.S.",685,685,330,0,0
03,0805900002,"- Other | Calamansi, fresh",Gross kg,844,QATAR,427,427,542,0,0
03,0807110000,- - Watermelons,Gross kg,364,"HONG KONG, CHINA","3,600","3,600",600,0,0
03,0807200000,- Papaws (papayas),Gross kg,164,PEOPLE'S REPUBLIC OF CHINA,"3,572","3,572","3,175",0,0
03,0807200000,- Papaws (papayas),Gross kg,412,JAPAN,"13,226","13,226","22,058",0,0
03,0807200000,- Papaws (papayas),Gross kg,440,REPUBLIC OF KOREA,220,220,264,0,0
03,0807200000,- Papaws (papayas),Gross kg,500,MALAYSIA,840,840,794,0,0
03,0810600000,- Durians,Gross kg,500,MALAYSIA,"16,715","16,715","19,152",0,0
03,0810600000,- Durians,Gross kg,704,SAUDI ARABIA,130,130,176,0,0
03,0810909001,- Other | Chicos,Gross kg,434,KIRIBATI,"27,564","27,564","26,578",0,0
03,0810909002,- Other | Jackfruit,Gross kg,364,"HONG KONG, CHINA",640,640,960,0,0
03,0810909009,- Other | Other,Gross kg,500,MALAYSIA,"2,989","2,989","3,072",0,0
03,0810909009,- Other | Other,Gross kg,704,SAUDI ARABIA,966,966,"1,449",0,0
03,0810909009,- Other | Other,Gross kg,844,QATAR,637,637,605,0,0
03,0811900001,- Other | Mango,Net kg,036,AUSTRALIA,"42,682","40,549","116,906",0,0
03,0811900001,- Other | Mango,Net kg,052,BAHRAIN,"8,500","8,075","10,306",0,0
03,0811900001,- Other | Mango,Net kg,064,BELGIUM,"46,462","44,140","30,922",0,0
03,0811900001,- Other | Mango,Net kg,128,CANADA,"51,216","48,655","87,671",0,0
03,0811900001,- Other | Mango,Net kg,268,FRANCE,"44,705","42,470","93,646",0,0
03,0811900001,- Other | Mango,Net kg,309,GERMANY,"83,496","79,321","291,834",0,0
03,0811900001,- Other | Mango,Net kg,364,"HONG KONG, CHINA",479,455,"1,449",0,0
03,0811900001,- Other | Mango,Net kg,444,KUWAIT,"33,900","32,205","55,359",0,0
03,0811900001,- Other | Mango,Net kg,576,NETHERLANDS,"92,924","88,280","70,017",0,0
03,0811900001,- Other | Mango,Net kg,704,SAUDI ARABIA,"9,000","8,550","18,451",0,0
03,0811900001,- Other | Mango,Net kg,764,SWEDEN,"18,289","17,375","16,331",0,0
